ID,Prediction
886,0.018208277606106747
887,0.08864614612208711
888,0.03668640830429632
889,0.11682899672289995
890,0.30346000437728593
891,0.05967520229605643
892,0.1512957375319002
893,0.08564410565251672
894,0.14189858167310693
895,0.5070507672902951
896,0.10425390201005265
897,0.19248456889965562
898,0.1374537148412229
899,0.2713977273997568
900,0.3252010648746785
901,0.6554706321054496
902,0.017504475828786826
903,0.2681362992848178
904,0.20675229045285806
905,0.021328322404358786
906,0.13286230700546997
907,0.6456985752787998
908,0.13509671339580998
909,0.035242002332763485
910,0.3864865129527911
911,0.09828278953912352
912,0.03952806829835268
913,0.20294346805627794
914,0.5136764966146747
915,0.7139878087120641
916,0.6474157915207643
917,0.20595812247814613
918,0.265224281521503
919,0.030993018637215125
920,0.21985791392284756
921,0.6603987342724978
922,0.3373869232341305
923,0.06919605847526678
924,0.21286081620865804
925,0.02513246093767035
926,0.6104950329431054
927,0.12647535413006766
928,0.4508844528693687
929,0.011788331957745769
930,0.0695489728408947
931,0.10876170405767907
932,0.04769772924764984
933,0.23108366025691912
934,0.16555341138582544
935,0.40013214150819976
936,0.035124440822733444
937,0.04152899818088461
938,0.4407707589032996
939,0.0699837181602698
940,0.06834800881818515
941,0.22779167213325
942,0.07574286226543135
943,0.6594703916378218
944,0.6433300461667321
945,0.011862219090020689
946,0.0637282740230053
947,0.12358898872520209
948,0.3036264796617396
949,0.015546442092872892
950,0.047399687331896895
951,0.5388288838831177
952,0.02689992354871831
953,0.6423486495546659
954,0.7050098872433807
955,0.387931018825841
956,0.04238514875516107
957,0.1452124197472283
958,0.4583218063983806
959,0.12480067533436338
960,0.6590943091323014
961,0.1332128845424015
962,0.10836707221851233
963,0.47384056783995854
964,0.7212414542859283
965,0.32122626917714436
966,0.36939755324224477
967,0.6213117371383746
968,0.3903982466804507
969,0.3558597676825872
970,0.1342820172999115
971,0.6214759993569696
972,0.4018365904874684
973,0.10052904207133677
974,0.2353446050909569
975,0.07602324447995874
976,0.24160136869621074
977,0.08524296340429617
978,0.5017964591149258
979,0.14197729340666498
980,0.19175007784906176
981,0.04528980048565146
982,0.1130583516081004
983,0.29488983961530013
984,0.30346992917668947
985,0.09137454755839904
986,0.09352180875524767
987,0.6339308471051398
988,0.6223292076386782
989,0.6602093154336471
990,0.22874850204977393
991,0.21549579254612033
992,0.6920416124516993
993,0.03283569249524184
994,0.2680185080744157
995,0.07994378248426741
996,0.1775210437811468
997,0.18387252974587134
998,0.573181537298269
999,0.17199520653269018
1000,0.1341321103185223
1001,0.14851597235321679
1002,0.7069008924634951
1003,0.04708601528253748
1004,0.20870736657709427
1005,0.02110361768102354
1006,0.25731776864793227
1007,0.49729494816773046
1008,0.5320556985458167
1009,0.3974540593182844
1010,0.450269529773413
1011,0.5941700003077399
1012,0.13378288936609214
1013,0.10780638306229208
1014,0.4219770794799936
1015,0.12166575150242373
1016,0.5737498937700667
1017,0.39894282450500457
1018,0.15356296551789927
1019,0.6353985262043688
1020,0.4527356120659626
1021,0.5415754551221892
1022,0.1075257771594138
1023,0.17895683131621007
1024,0.08546463699457124
1025,0.15074795313157263
1026,0.013484886233000629
1027,0.06039344352291813
1028,0.15244393366036207
1029,0.04295480058977026
1030,0.6417857060003329
1031,0.4888276455696043
1032,0.12805951059574555
1033,0.6531990206544118
1034,0.047993146898969045
1035,0.6234631124983013
1036,0.17661464234082883
1037,0.2907965769153429
1038,0.1974529411326979
1039,0.380090230734966
1040,0.7449506789165394
1041,0.4635077909136476
1042,0.071048942349792
1043,0.15282690730399137
1044,0.040012983998874305
1045,0.6616711620633464
1046,0.1618021011212407
1047,0.12562650825270022
1048,0.13949413147940315
1049,0.6449871418338273
1050,0.23534290866843166
1051,0.05443919893933212
1052,0.19093107039876453
1053,0.4695457091014898
1054,0.02300201271055198
1055,0.4883994152506516
1056,0.17642750339204089
1057,0.18774283829750238
1058,0.17227433621211732
1059,0.025495990634393458
1060,0.3923143970699126
1061,0.06072529354616857
1062,0.025850893825656255
1063,0.052871332007266104
1064,0.2050425078690877
1065,0.11076700430369597
1066,0.16752893880228256
1067,0.13227972665382823
1068,0.45830340319473356
1069,0.7462825274596451
1070,0.009828441971761524
1071,0.6583098202615298
1072,0.13536001288674268
1073,0.014615478415462861
1074,0.028387998211899114
1075,0.018826336123217782
1076,0.5566923369515165
1077,0.08623606278426392
1078,0.05559460947403414
1079,0.09190571385991424
1080,0.16247968614959704
1081,0.13844942025395823
1082,0.22742757336601455
1083,0.015617111880816006
1084,0.04802273859960813
1085,0.3553738645011381
1086,0.3009051003192028
1087,0.6759621111495501
1088,0.22476111024852993
1089,0.35981072920849666
1090,0.07429757973240281
1091,0.16696724128582544
1092,0.6303436232201912
1093,0.07655749452365468
1094,0.024411757852880144
1095,0.40057293960705415
1096,0.15145465842042405
1097,0.43201763954815237
1098,0.1269150903885314
1099,0.029116477428837176
1100,0.02989553758581043
1101,0.04586149368162467
1102,0.09108064799404372
1103,0.4671000858417923
1104,0.00999754021417378
1105,0.052513298382083615
1106,0.3839080994814936
1107,0.0925996275647137
1108,0.618561726633268
1109,0.07927113300067497
1110,0.38914022705985096
1111,0.042221130101381864
1112,0.4538407772057522
1113,0.3592559898133726
1114,0.08302882060151279
1115,0.12230654324340591
1116,0.05711020502238812
1117,0.04445891584500144
1118,0.6178401727490148
1119,0.437874647223446
1120,0.2715394123485283
1121,0.12824591645666497
1122,0.619715339427504
1123,0.6779925721284835
1124,0.12652277506726736
1125,0.15553124562910475
1126,0.43121273774283364
1127,0.26871818851837687
1128,0.2613508522541894
1129,0.6199399414595488
1130,0.09535980111534534
1131,0.023290857951203465
1132,0.4550331380949949
1133,0.18278648935810862
1134,0.22468253329938914
1135,0.39866968559125937
1136,0.10610351100678418
1137,0.6648257603940012
1138,0.3311468015553416
1139,0.020974604423258797
1140,0.5160017294993984
1141,0.12988180128888718
1142,0.20202550157488355
1143,0.03356484714959725
1144,0.07295635468170003
1145,0.6474350270509096
1146,0.056504068054389865
1147,0.616083527762347
1148,0.03666209147355183
1149,0.04796166472344466
1150,0.30758278664849353
1151,0.04588236117324739
1152,0.03890722318595764
1153,0.012985674721046447
1154,0.19360819448000083
1155,0.05467732469861739
1156,0.6196926394982589
1157,0.06312478232884919
1158,0.7182849447896701
1159,0.11935235181194637
1160,0.06970294722832743
1161,0.06285366255065221
1162,0.06864985514294976
1163,0.7088835603269311
1164,0.2000186791672821
1165,0.5977922276654062
1166,0.051342552768335485
1167,0.26076450185749256
1168,0.49381254285606097
1169,0.3759361755116728
1170,0.13680609827642
1171,0.04423647534212139
1172,0.5893110312167369
1173,0.40899104104634587
1174,0.5097842681000597
1175,0.2532606843320076
1176,0.042032269687185764
1177,0.039618646951597475
1178,0.5566330286053811
1179,0.09427797292146103
1180,0.6657669446037028
1181,0.4242510337829922
1182,0.0578896527780941
1183,0.062473072875546404
1184,0.07989924698908972
1185,0.6401896822737652
1186,0.6533480096309523
1187,0.08590088359336909
1188,0.07345614773046584
1189,0.456969531755954
1190,0.24479870336691376
1191,0.18412250181647843
1192,0.643130530946555
1193,0.34088081770003464
1194,0.4188649489889815
1195,0.025300185343262397
1196,0.07650526331402466
1197,0.06261545686000265
1198,0.26643829939140923
1199,0.031148914676701382
1200,0.14388370286330188
1201,0.021340783766079233
1202,0.6354805152228092
1203,0.01273414059466364
1204,0.1628111943620867
1205,0.6332182467341856
1206,0.6256167542637345
1207,0.14149649800474864
1208,0.6781696270169162
1209,0.24989257489239447
1210,0.7167935386847528
1211,0.34914916673287655
1212,0.15803148526114225
1213,0.12773223412627324
1214,0.4506122548185102
1215,0.6299199361917308
1216,0.12137605104491697
1217,0.12922733457615437
1218,0.2165668735318775
1219,0.1631648400283827
1220,0.40511117096081817
1221,0.327516307417804
1222,0.22926904728460165
1223,0.2176808768059689
1224,0.17245024469321601
1225,0.2484554774585607
1226,0.06977069498428028
1227,0.11896271464855562
1228,0.4591523134298166
1229,0.06907791804909323
1230,0.06407143763562108
1231,0.029785049333190747
1232,0.09345750810059723
1233,0.02099586880367803
1234,0.36423087747245136
1235,0.023938553531917445
1236,0.6573201905013937
1237,0.36544958420070345
1238,0.09657453066837118
1239,0.6231131453694929
1240,0.36001837539925763
1241,0.11104443414098701
1242,0.11601217784897111
1243,0.1981807443342399
1244,0.6988817527406611
1245,0.1327502383563642
1246,0.13283117101796207
1247,0.19415402382733643
1248,0.17952840515381377
1249,0.22432617408325156
1250,0.027692005680790683
1251,0.47731571086469987
1252,0.4211291056473303
